lkp_id,cust_lvl,lkp_cmd,static_cmd_flg,lkp_comp,ret_fld,grp_nam
"l_blng_serv_tp_anniv",0,"if('&blng_cyc_typ' = 'AM' or '&blng_cyc_typ' = 'AW' or '&blng_cyc_typ' = 'AOP') { if('&client_id' != '') {[select bsd.blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_dtl bsd, blng_serv_typ bst, dscmst dm where dm.locale_id = nvl(@@locale_id, @locale_id) and dm.colnam = 'blng_serv_typ' and dm.colval = bsd.blng_serv_typ and bst.blng_serv_typ = bsd.blng_serv_typ and bst.blng_chrg_typ = '&blng_chrg_typ' and bsd.client_id = '&client_id' and dm.colval in ('INITANVSTG', 'RNWLANVSTG') order by dm.lngdsc]} else {[select blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_typ bst, dscmst dm where dm.locale_id = nvl(@@locale_id, @locale_id) and dm.colnam = 'blng_serv_typ' and dm.colval = bst.blng_serv_typ and bst.blng_chrg_typ = '&blng_chrg_typ' and dm.colval in ('INITANVSTG', 'RNWLANVSTG') order by dm.lngdsc]}} else { if('&client_id' != '') {[select blng_serv_dtl.blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_dtl, blng_serv_typ, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_serv_typ' and dscmst.colval = blng_serv_dtl.blng_serv_typ and blng_serv_typ.blng_serv_typ = blng_serv_dtl.blng_serv_typ and blng_serv_typ.blng_chrg_typ = '&blng_chrg_typ' and blng_serv_dtl.client_id = '&client_id' and dscmst.colval not in ('INITANVSTG', 'RNWLANVSTG') order by dscmst.lngdsc]} else {[select blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_typ, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_serv_typ' and dscmst.colval = blng_serv_typ.blng_serv_typ and blng_serv_typ.blng_chrg_typ = '&blng_chrg_typ' and dscmst.colval not in ('INITANVSTG', 'RNWLANVSTG') order by dscmst.lngdsc]} }",0,"","","sal_data"
"l_blng_serv_tp_bimnt",0,"if('&client_id' != '') {[select blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_dtl, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_serv_typ' and dscmst.colval = blng_serv_dtl.blng_serv_typ and blng_serv_dtl.client_id = '&client_id' and exists (select * from client_chrg_sched ccs where ccs.client_id = '&client_id' and ccs.blng_chrg_typ = '&blng_chrg_typ' and ccs.blng_serv_typ = blng_serv_dtl.blng_serv_typ) order by dscmst.lngdsc]} else {[select blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_typ, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_serv_typ' and dscmst.colval = blng_serv_typ.blng_serv_typ order by dscmst.lngdsc]}",0,"","","sal_data"
"l_blng_serv_typ",0,"if('&client_id' != '') {[select blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_dtl, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_serv_typ' and dscmst.colval = blng_serv_dtl.blng_serv_typ and blng_serv_dtl.client_id = '&client_id' order by dscmst.lngdsc]} else {[select blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_typ, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_serv_typ' and dscmst.colval = blng_serv_typ.blng_serv_typ order by dscmst.lngdsc]} ",0,"","","dcs_data"
"l_blng_serv_typ_mnt",0,"[select blng_serv_typ codval, nvl(short_dsc, lngdsc) short_dsc, lngdsc, 0 srtseq, 'blng_serv_typ' colnam from blng_serv_typ, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_serv_typ' and dscmst.colval = blng_serv_typ.blng_serv_typ order by dscmst.lngdsc]",1,"","","sal_data"
"l_blng_uom_cod",0,"if('&client_id' != ''){[select client_blng_uom.blng_uom_cod codval, nvl(dscmst.short_dsc, dscmst.lngdsc) short_dsc, dscmst.lngdsc, 0 srtseq, 'blng_uom_cod' colnam from client_blng_uom, dscmst where dscmst.locale_id = nvl(@@locale_id, @locale_id) and dscmst.colnam = 'blng_uom_cod' and dscmst.colval = client_blng_uom.blng_uom_cod and client_blng_uom.client_id = '&client_id' order by dscmst.lngdsc] } else {list code descriptions where colnam = 'blng_uom_cod'}",0,"","","dcs_data"
"l_blng_uom_cod_anniv",0,"publish data where @%blng_uom_cod    | if (@blng_uom_cod and @blng_uom_cod != '')  publish data where codval = @blng_uom_cod |[select codmst.codval, nvl(dm.lngdsc, codmst.codval) lngdsc from codmst left outer join ( select * from dscmst where locale_id = nvl(@locale_id, @@locale_id) and dscmst.colnam = 'blng_uom_cod' ) dm  on (codmst.codval = dm.colval) where codmst.colnam = 'blng_uom_cod' and @%codmst.codval]",0,"","","sal_data"
"l_blng_uom_typ",0,"list code descriptions where colnam = "blng_uom_typ"",1,"","","dcs_data"
"l_bol_break_lvl",0,"list code descriptions where colnam = 'break_lvl'",1,"","","dcs_data"
"l_bomcod",0,"list code descriptions where colnam = "bomcod"",1,"","","dcs_data"
"l_bomdtlmnt_prcloc",0,"list production stations by work type where wh_id = '&wh_id' and client_id = '&client_id' and bomnum = '&bomnum' and wko_typ = '&wko_typ'",0,"","","dcs_data"
"l_bomdtlmnt_wko_typ",0,"list work order types for bom detail where wh_id = '&wh_id' and client_id = '&client_id' and bomnum = '&bomnum'",0,"","","dcs_data"
"l_bomlin",0,"list bom details where bomnum = '&bomnum'",0,"","","dcs_data"
"l_bommnt_prcare_wip",0,"if('&wh_id' != '') {list wip areas where wh_id = '&wh_id'}else{list wip areas}",0,"","","dcs_data"
"l_bommnt_prdlin",0,"if('&wh_id' != '') {if ('&prcare' != '') {list production lines where prcare = '&prcare' and wh_id = '&wh_id' and plan_typ != 'SCH'}} else {if ('&prcare' != '') {list production lines where prcare = '&prcare' and plan_typ != 'SCH'}}",0,"","","dcs_data"
"l_bomnum",0,"list bom headers",0,"","","dcs_data"
"l_border_draw_style",0,"list code descriptions where colnam = 'border_draw_style'",1,"","","mcs_data"
"l_border_style",0,"list code descriptions where colnam = 'border_style'",1,"","","mcs_data"
"l_break_lvl",0,"list code descriptions where colnam = "break_lvl"",1,"","","sal_data"
"l_break_on",0,"if('&brk_tbl' != ''){list table columns for pick configure lookup where table_names = '&brk_tbl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'} else {list table columns for pick configure lookup where table_names = 'shipment,shipment_line,prtfam,prthrcy_lvl,prtmst_view,zonmst,locmst,aremst,pckmov,pckwrk_view,bldg_mst,ord_line,wkohdr,wkodtl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id,wh_id_tmpl'}",0,"","","dcs_data"
"l_break_on_field",0,"list break on fields for pick list rule where break_on_function = '&break_on_function'",1,"","","dcs_data"
"l_break_on_function",0,"list break on functions for pick list rule",1,"","","dcs_data"
"l_brk_stop_seq_cod",0,"list break stop sequence codes",1,"","","dcs_data"
"l_brk_tbl",0,"list code descriptions where colnam = "brk_tbl"",1,"","","dcs_data"
"l_bt_adr_id",0,"publish data where bt_adr_id = '&bt_adr_id' and adr_img = '<img src=''images/envelope.gif''>'",0,"","","dcs_data"
"l_btn_key",0,"[select * from btn_config where cust_lvl = '&cust_lvl' and event in('FORMFLOW','STARTMNUOPT')]",0,"","","mcs_data"
"l_bubble_chart_shape",0,"list code descriptions where colnam = 'bubble_chart_bubble_shape'",1,"","","mcs_data"
"l_bulk_o_break_on",0,"if('&bulk_ord_brk_tbl' != ''){list table columns for pick configure lookup where table_names = '&bulk_ord_brk_tbl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'} else {list table columns for pick configure lookup where table_names = 'shipment, ord, ord_line, cstmst' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'}",0,"","","dcs_data"
"l_bulk_o_brk_on_wko",0,"if('&bulk_wko_brk_tbl' != ''){list table columns for pick configure lookup where table_names = '&bulk_wko_brk_tbl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'} else {list table columns for pick configure lookup where table_names = 'wkohdr, wkodtl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'}",0,"","","dcs_data"
"l_bulk_ord_brk_tbl",0,"list code descriptions where colnam = "bulk_ord_brk_tbl"",1,"","","dcs_data"
"l_bulk_wko_brk_tbl",0,"list code descriptions where colnam = "bulk_wko_brk_tbl"",1,"","","dcs_data"
"l_bundle_brk_fld",0,"list code descriptions for code master where colnam = "bundle_brk_fld" | publish data where bundle_brk_fld = @codval and lngdsc = @lngdsc",1,"","","dcs_data"
"l_bus_grp",0,"list code descriptions where colnam = "bus_grp"",1,"","","dcs_data"
"l_caldar_typ",0,"list code descriptions where colnam = "caldar_typ"",1,"","","dcs_data"
"l_calltagind",0,"list code descriptions where colnam = 'calltagind'",1,"","","sal_data"
"l_cancod",0,"list filtered cancel codes",0,"","","dcs_data"
"l_cancod_delconf",0,"[select codval,codval as lngdsc from cancod where reaflg = 0]",0,"","","dcs_data"
"l_cap_col",0,"list table columns where table = '&cap_tbl'  >> res | sort result set where rs = @res and sort_list = 'lngdsc'|publish data where column_name= UPPER (@column_name) and lngdsc= @lngdsc",0,"","","dcs_data"
"l_cap_color",0,"list code descriptions where colnam = 'cap_color'",1,"","","dcs_data"
"l_cap_tbl",0,"list code descriptions where colnam = 'cap_tbl' >> res | sort result set where rs = @res and sort_list = 'codval'",1,"","","dcs_data"
"l_cap_typ",0,"list code descriptions where colnam = 'cap_typ'",1,"","","dcs_data"
"l_capacitycode",0,"list code descriptions where colnam ="cap_cod"",1,"","","dcs_data"
"l_capuom",0,"get valid part uom for catchquantity capture where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and ftpcod = '&ftpcod' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_car_ib_issue",0,"list code descriptions where colnam = "car_ib_issue"",1,"","","dcs_data"
"l_car_move_id",0,"list carrier moves",0,"","","dcs_data"
"l_car_move_id_appt",0,"if ('&trlr_cod' = 'SHIP') {[select car_move_id from car_move where car_move_id not in (select appt.car_move_id from appt, car_move where appt.car_move_id = car_move.car_move_id) and (wh_id = nvl('&wh_id',nvl(@@wh_id,wh_id)) or wh_id is  )] | if ('&carcod' != '') {list carrier moves where car_move_id = @car_move_id and carcod = '&carcod' catch (-1403)} else {list carrier moves where car_move_id = @car_move_id catch (-1403)}} else { if ('&carcod' != '') {list trailers where wh_id = nvl('&wh_id',@@wh_id) and carcod = '&carcod' and trlr_cod != 'SHIP' and [trlr_stat in ('EX','OR')] catch(-1403) } else {list trailers where wh_id = nvl('&wh_id',@@wh_id) and trlr_cod != 'SHIP' and [trlr_stat in ('EX','OR')] catch(-1403)}}",0,"","","dcs_data"
"l_car_move_id_no_trl",0,"list carrier moves where trlr_id is  and @*",0,"","","dcs_data"
"l_carcod",0,"list carriers",0,"","","dcs_data"
"l_carcod_for_lkp",0,"list carriers for lookup",0,"","","dcs_data"
"l_carcod_for_ret",0,"list carriers for lookup",0,"","carcod","dcs_data"
"l_carcod_ltl",0,"list ltl carriers",0,"","","dcs_data"
"l_carcod_no_cargrp",0,"list carriers",0,"","","dcs_data"
"l_carcod_srvlvl",0,"list carrier details",0,"","","dcs_data"
"l_carcod_trlr",0,"if ('&trlr_num' != [] ){[select count(*) trlr_count from trlr where trlr_num = '&trlr_num'] |  if (@trlr_count > 0){ [select distinct trlr.carcod, carhdr.carnam from carhdr, trlr where trlr_num = '&trlr_num' and carhdr.carcod = trlr.carcod order by trlr.carcod]} else {list carriers}} else {list carriers}",0,"","","dcs_data"
"l_cargrp",0,"list carrier groups",0,"","","sal_data"
"l_carmov_assn_ship",0,"get warehouse id where wh_id = '&wh_id' | if ('&carcod' != '') {[select t.trlr_num, c.* from car_move c left outer join trlr t on (c.trlr_id = t.trlr_id) where c.carcod = '&carcod' and wh_id = @wh_id] catch (-1403)}else {[select t.trlr_num, c.* from car_move c left outer join trlr t on (c.trlr_id = t.trlr_id) where wh_id = @wh_id] catch (-1403)}",0,"","","dcs_data"
"l_carmov_inc_unasgnd",0,"list carrier moves include unassigned",0,"","","dcs_data"
"l_carrier",0,"list carriers",0,"","","sal_data"
"l_carrier_usr",0,"list trailer users for gui where wh_id = '&wh_id' and oprcod [in ('RCV','LOD','CPK','PPK','PCK')]",0,"","","dcs_data"
"l_carsrv",0,"list carrier service levels",0,"","","dcs_data"
"l_carton_breakon",0,"list table columns for lookup where table_names = 'pckwrk_view, prtmst_view, locmst, shipment_line, aremst' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'",1,"","","dcs_data"
"l_carton_orderby",0,"list table columns for lookup where table_names = 'pckwrk_view, prtmst_view, locmst, shipment_line, aremst' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'",1,"","","dcs_data"
"l_case_breaking_rul",0,"list code descriptions where colnam = 'case_breaking_rul'",1,"","","dcs_data"
"l_catch_cod",0,"list code descriptions where colnam = "catch_cod"",1,"","","dcs_data"
"l_cerorg",0,"list code descriptions where colnam = "cerorg"",1,"","","dcs_data"
"l_cfgtyp",0,"list code descriptions where colnam = 'cfgtyp' and codval != 'CLIENT'",1,"","","dcs_data"
"l_cfgtyp_3pl",0,"list code descriptions where colnam = 'cfgtyp'",1,"","","dcs_data"
"l_cfgtyp_pckpol",0,"if ('&optReplPolicies' = '1') {list code descriptions where colnam = 'cfgtyp' and codval != 'ALC_SEARCH_PATH' and codval != 'NONE' and codval != 'CLIENT'} else if ('&optPickPolicies' = '1') {list code descriptions where colnam = 'cfgtyp' and codval != 'NONE' and codval != 'CLIENT'}",0,"","","dcs_data"
"l_cfgtyp_pckpol_3pl",0,"if ('&optReplPolicies' = '1') {list code descriptions where colnam = 'cfgtyp' and codval != 'ALC_SEARCH_PATH' and codval != 'NONE'} else if ('&optPickPolicies' = '1') {list code descriptions where colnam = 'cfgtyp' and codval != 'NONE'}",0,"","","dcs_data"
"l_chart_label_format",0,"list code descriptions where colnam = 'chart_labels_format'",1,"","","mcs_data"
"l_chart_orientation",0,"list code descriptions where colnam = 'chart_orientation'",1,"","","mcs_data"
"l_chg_carlvl",0,"list code descriptions where colnam = "chg_carlvl"",1,"","","dcs_data"
"l_child_service",0,"list dda",0,"","service","sal_data"
"l_chk_dgt_mthd",0,"list code descriptions where colnam = "chk_dgt_mthd"",1,"","","sal_data"
"l_chkpos",0,"list code descriptions where colnam = "CheckPosition"",1,"","","dcs_data"
"l_chktab",0,"list code descriptions where colnam = 'CheckTable'",1,"","","dcs_data"
"l_chld_assets",0,"list serialized assets where par_asset_id is not ",0,"","","dcs_data"
"l_class_cd_ifd_fld",0,"sl_list col_vp where db_col_id = 'IFD_FLD_CLASS_CD'",1,"","","int_data"
"l_client_grp",0,"list client groups",0,"","","mcs_data"
"l_client_id",0,"[select '----' client_id from dual]",1,"","","sal_data"
"l_client_id_3pl",0,"list clients for lookup where wh_id = decode('&wh_id', '----', '', nvl('&wh_id', @@wh_id))",0,"","","dcs_data"
"l_client_id_all",0,"list clients",0,"","","sal_data"
"l_client_id__row",0,"list clients for lookup where @* >> res | if (rowcount(@res) = 1) { [select '' client_id from dual ] & { publish data combination where res = @res | publish data where client_id = @client_id } } else { publish data combination where res = @res | publish data where client_id = @client_id }",0,"","","sal_data"
"l_cls_loc_cnt_mthd",0,"list code descriptions where colnam = 'cls_loc_cnt_mthd'",1,"","","dcs_data"
"l_cmdgrp",0,"list code descriptions where colnam = "cmd_grp"",1,"","","sal_data"
"l_cmdtxt",0,"list available commands",0,"","","sal_data"
"l_cnfrm_serv_ins",0,"list code descriptions where colnam = "cnfrm_serv_ins"",1,"","","dcs_data"
"l_cnsg_cod",0,"list code descriptions where colnam = "cnsg_cod"",1,"","","dcs_data"
"l_cnt_success",0,"list code descriptions where colnam = "cnt_success"",1,"","","dcs_data"
"l_cntbck_ena_cod",0,"list code descriptions where colnam = "cntbck_ena_cod"",1,"","","mcs_data"
"l_cntpnd",0,"list code descriptions where colnam = "cntpnd"",1,"","","dcs_data"
"l_cntrfm",0,"list code descriptions where colnam = "cntrfm"",1,"","","dcs_data"
"l_cntsts",0,"list code descriptions where colnam = "cntsts"",1,"","","dcs_data"
"l_cnttyp",0,"list count types",0,"","","dcs_data"
"l_cnttyp_generate",0,"list count types for generation",0,"","","dcs_data"
"l_cnttyp_ord",0,"list count types where cnttyp != 'MAN'",0,"","","dcs_data"
"l_cntwav",0,"[select distinct cnthdr.cntwav from cntwrk, cnthdr where cntwrk.cntbat = cnthdr.cntbat]",0,"","","dcs_data"
"l_cntzon_id",0,"list count zones",0,"","","dcs_data"
"l_cntzon_invdsp",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | if('&bldg_id' != ''){list count zones where wh_id = @wh_id and bldg_id = '&bldg_id' }else{list count zones where wh_id = @wh_id }",0,"","","dcs_data"
"l_cnzcod",0,"list code descriptions where colnam = 'cnzcod'",1,"","","dcs_data"
"l_cod_add_chrg",0,"list code descriptions where colnam = "cod_add_chrg"",1,"","","sal_prcl_data"
"l_cod_ind_type",0,"list code descriptions where colnam = 'cod_ind_type'",1,"","","dcs_data"
"l_cod_pay_typ_fascor",0,"list pm payment terms where codflg = 1 and dstnam = 'FASCOR'",1,"","","sal_prcl_data"
"l_cod_pay_type",0,"list pm payment terms where codflg = 1",1,"","","sal_data"
"l_code_master",0,"list code descriptions where colnam = "&mcscurrentfield"",0,"","","mcs_data"
"l_codval",0,"list code descriptions where colnam = '&colnam'",1,"","","dcs_data"
"l_col_loc_config",0,"list columns for put to location configuration",1,"","","dcs_data"
"l_colnam",0,"list code descriptions where colnam = "colnam"",1,"","","dcs_data"
"l_colnam_barcodcap",10,"get mls text where mls_id = '&colnam' and locale_id = @@locale_id",0,"","","dcs_data"
"l_colopr",0,"list code descriptions where colnam='colopr'",1,"","","sal_data"
"l_colval",0,"if ('&colnam' = 'ordnum' and '&client_id' = '') {list orders | publish data where colval = @ordnum and client_id = @client_id} else if ('&colnam' = 'ordnum' and '&client_id' != '') {list orders where client_id = '&client_id' | publish data where colval = @ordnum and client_id = @client_id} else if ('&colnam' = 'prtnum' and '&client_id' = '') {list parts where wh_id = '&wh_id' | publish data where colval = @prtnum and client_id = @prt_client_id} else if ('&colnam' = 'prtnum' and '&client_id' != '') {list parts where wh_id = '&wh_id' and prt_client_id = '&client_id' | publish data where colval = @prtnum and client_id = @prt_client_id} else if ('&colnam' = 'stcust' and '&client_id' = '') {list customers | publish data where colval = @cstnum and client_id = @client_id} else if ('&colnam' = 'stcust' and '&client_id' != '') {list customers where client_id = '&client_id' | publish data where colval = @cstnum and client_id = @client_id} else [select * from dual where 1=2]",0,"","colval","dcs_data"
"l_colval_doctypmnt",0,"list code descriptions where colnam='&lvl_colnam'",0,"","","sal_data"
"l_colval_pcklst",0,"if ('&colnam' = 'wh_id'){publish data where colval = '&wh_id'}else if ('&colnam' = 'ordtyp'){    if('&wh_id' != '') {list order types where wh_id = '&wh_id'} else {list order types}    |    publish data where lgndsc = @lngdsc and colval = @ordtyp}else if ('&colnam' = 'client_id'){    list clients for lookup     |     publish data where colval = @client_id}else if ('&colnam' = 'list_typ'){    list code descriptions where colnam = 'list_typ'    |    publish data where lngdsc = @lngdsc and colval = @codval}else if ('&colnam' = 'btcust' or '&colnam' = 'stcust' or '&colnam' = 'rtcust'){list customers | publish data where colval = @cstnum and client_id = @client_id and adr_id = @adr_id and adrnam = @adrnam}else if ('&colnam' = 'bt_csttyp' or '&colnam' = 'st_csttyp' or '&colnam' = 'rt_csttyp'){    list customer type profiles    |    publish data where lngdsc = @lngdsc and colval = @csttyp}else if ('&colnam' = 'prtfamgrp'){    list part family groups    |    publish data where lngdsc = @lngdsc and colval = @prtfamgrp}else if ('&colnam' = 'prtfam'){    list part families    |    publish data where lngdsc = @lngdsc and colval = @prtfam}else if ('&colnam' = 'prtnum' and '&client_id' = ''){list parts where wh_id = '&wh_id'  |     publish data where colval = @prtnum and prt_client_id = @prt_client_id and lngdsc = @lngdsc } else if ('&colnam' = 'prtnum' and '&client_id' != '') {    list parts where prt_client_id = '&client_id' and wh_id = '&wh_id'      |    publish data where lngdsc = @lngdsc and colval = @prtnum and prt_client_id = @prt_client_id}else if ('&colnam' = 'prt_client_id'){   list clients for parts where wh_id = '&wh_id'    |    publish data where colval = @client_id}else [select * from dual where 1=2]",0,"","","dcs_data"
