var_nam,appl_id,frm_id,addon_id,cust_lvl,valdt_cmd,ena_flg,valdt_mod,ret_fld_flg,ret_fld,grp_nam,is_purged
"stoloc","rcvtrkopr","rcvPutaway_1","LES",0,"if ('&stoloc' !='') {list master receipt locations where stoloc='&stoloc' and wh_id = '&wh_id' catch(-1403)|if(@?= -1403){set return status where status = 10241}}",1,"A",0,"","dcs_data",0
"stoloc","rcvwoordopr","rcvPutaway","LES",0,"if ('&stoloc' !='') {list master receipt locations where stoloc='&stoloc' and wh_id = '&wh_id' catch(-1403)|if(@?= -1403){set return status where status = 10241}}",1,"A",0,"","dcs_data",0
"stoloc","trlrmgtopr","trlrmgtopr","LES",0,"if ('&stoloc' != '' ) {validate storage location where stoloc = '&stoloc' and wh_id = '&stoloc_wh_id'}",1,"I",0,"","dcs_data",0
"stoloc_wh_id","LES","trlrmgtopr","LES",0,"validate warehouse where wh_id = '&stoloc_wh_id'",1,"I",0,"","dcs_data",0
"subnum","ctncnfopr","ctncnfopr","LES",0,"check mcs field for barcode validation where invtid= '&subnum'  and fieldname= 'subnum' and fieldlength = 30|if('@subnum' != ''){list outstanding cartons where wh_id = '&wh_id' and subnum = '@subnum' catch(-1403)|if(@?=-1403){set return status where status=11479}}",1,"A",0,"","dcs_data",0
"subnum","LES","DEPOSIT_A","LES",0,"check mcs field for barcode validation where invtid= '&subnum'  and fieldname= 'lodnum' and fieldlength = 30|validate new load number where lodnum = '@subnum' and wh_id = '&wh_id' and skip_validation = 1",1,"I",0,"","mtf_dcs_data",0
"subnum","LES","UNDIR_CASE_STAGE","3pl",0,"check mcs field for barcode validation where invtid= '&subnum'  and fieldname= 'subnum' and fieldlength = 30|validate client for user for inventory where id='@subnum' and wh_id='@global.wh_id' and usr_id='@global.usr_id'",1,"I",0,"","dcs_data",0
"subucc","LES","LES","LES",0,"check mcs field for barcode validation where invtid= '&subucc'  and fieldname= 'subucc' and fieldlength = 20 | publish data where subucc = '@subucc'",1,"I",0,"","dcs_data",0
"succ_evt_id","LES","rifdmnt","SEAMLES",0,"[select distinct evt_id from sl_evt_def where evt_id = '&succ_evt_id']",1,"I",0,"","int_data",0
"supnum","LES","hldmstmnt","LES",0,"list suppliers where supnum = '&supnum' catch (-1403) | if (@? = -1403) { set return status where status = '10546' }",0,"I",0,"","dcs_data",0
"supnum","LES","LES","3pl",0,"if('&supnum' != '' and '&supnum' != '----'){if('&client_id' != '') {validate supplier where supnum = '&supnum' and client_id = '&client_id'} else {validate supplier where supnum = '&supnum'}}",1,"I",0,"","dcs_data",0
"supnum","LES","LES","LES",0,"if('&supnum' != '' and '&supnum' != '----'){validate supplier where supnum = '&supnum'}",1,"I",0,"","dcs_data",0
"supnum","LES","pcfmstmnt","LES",0,"if ('&pcftyp' != 'T') { list suppliers where supnum = '&supnum' catch (-1403) | if (@? = -1403) { set return status where status = '10546'} }",1,"I",0,"","dcs_data",0
"supnum","LES","rcvpolmnt","LES",0,"validate supplier where supnum = '&supnum'",1,"A",0,"","dcs_data",0
"supnum","LES","supmstcopy","LES",0,"NONE",1,"I",0,"","dcs_data",0
"supnum","LES","UNDIR_CASE_TRANSFER","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"supnum","LES","UNDIR_INBOUND_QUALITY","LES",0,"if('&client_id' != '') {validate supplier where supnum = '&supnum' and client_id = '&client_id'} else {validate supplier where supnum = '&supnum'}",1,"I",0,"","mtf_dcs_data",0
"supnum","LES","UNDIR_RACKQUIZ","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"supnum","LES","UNDIR_TRANSFER","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"supnum","LES","UNDIR_UNPICK","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"supnum","LES","wkodtlmnt","LES",0,"if('&prt_client_id' != '') {validate supplier where supnum = '&supnum' and client_id = '&prt_client_id'} else {validate supplier where supnum = '&supnum'}",1,"I",0,"","dcs_data",0
"supnum","LES","wmd|inbqltmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"supnum","prdlinopr","identify","3pl",0,"if('&supnum' != '' and '&supnum' != '----' and '&supnum' != 'PROD'){if('&client_id' != '') {validate supplier where supnum = '&supnum' and client_id = '&client_id'} else {validate supplier where supnum = '&supnum'}}",1,"I",0,"","dcs_data",0
"supnum","prdlinopr","identify","LES",0,"if('&supnum' != '' and '&supnum' != '----' and '&supnum' != 'PROD'){validate supplier where supnum = '&supnum'}",1,"I",0,"","dcs_data",0
"supnum","RPWEB","LES","3pl",0,"NONE",0,"I",0,"","dcsweb_data",0
"supnum","wkoopr","identify","3pl",0,"if('&supnum' != '' and '&supnum' != '----' and '&supnum' != 'PROD'){if('&client_id' != '') {validate supplier where supnum = '&supnum' and client_id = '&client_id'} else {validate supplier where supnum = '&supnum'}}",1,"I",0,"","dcs_data",0
"supnum","wkoopr","identify","LES",0,"if('&supnum' != '' and '&supnum' != '----' and '&supnum' != 'PROD'){validate supplier where supnum = '&supnum'}",1,"I",0,"","dcs_data",0
"thresh_pck_var","LES","LES","LES",0,"if(&thresh_pck_var < 0){set return status where status = 2995} else if(&thresh_pck_var > 100){set return status where status = 2996}",1,"I",0,"","sal_data",0
"thrqty","LES","LES","LES",0,"validate number where colnam='thrqty' and compare = 'LT' and value = &thrqty and limit = &blkqty",1,"I",0,"","dcs_data",0
"to_app_dte","LES","LES","LES",0,"publish data where to_app_dte = to_date('&to_app_dte') and from_app_dte = to_date('&from_app_dte') | if(@to_app_dte < SYSDATE){set return status where status = 10373} | if(@to_app_dte < @from_app_dte and @from_app_dte != ''){set return status where status = 4084}",1,"A",0,"","dcs_data",0
"to_ftpcod","LES","LES","LES",0,"list part footprints where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and wh_id = '&wh_id' and ftpcod = '&to_ftpcod'",1,"I",0,"","dcs_data",0
"to_id","dcsrdt","UNDIR_LIST_PICK","LES",10,"validate usr lodnum for picking where wh_id = '&GLOBAL.wh_id' and pick_to_id = '&UNDIR_LIST_PICK.to_id' and asset_typ = '&UNDIR_LIST_PICK.asset_typ' and list_id='&UNDIR_LIST_PICK.list_id' and frm_id='UNDIR_LIST_PICK';validate rf dstlod for picking where dstlod = '&to_id' and wrkref = '&wrkref' and wh_id = '@global.wh_id' and list_id = '&list_id' and wrktyp = '&wrktyp'",1,"I",0,"","mcs_data",0
"to_id","LES","UNDIR_LIST_PICK","LES",0,"validate rf dstlod for picking where dstlod = '&to_id' and wrkref = '&wrkref' and wh_id = '@global.wh_id' and list_id = '&list_id' and wrktyp = '&wrktyp'",1,"A",0,"","dcs_data",0
"to_mandte","LES","invchginv","LES",0,"if('&prtnum' != '' and '&to_mandte' != ''){[select age_pflnam from prtmst_view where prtnum ='&prtnum' and prt_client_id ='&prt_client_id' and wh_id ='&wh_id'] catch(-1403) | if(@age_pflnam != ''){ get expiration date where prtnum = '&prtnum' and mandte = '&to_mandte' and age_pflnam = @age_pflnam |  publish data where to_expire_dte = @expire_dte}}",1,"I",1,"to_expire_dte","dcs_data",0
"to_orgcod","LES","invchginv","LES",0,"validate origin code where orgcod = '&to_orgcod'",1,"A",0,"","dcs_data",0
"trans_wh_id","LES","LES","LES",0,"list translated warehouses where wh_id = '&wh_id' and client_id = '&client_id' and trans_wh_id ='&trans_wh_id'",1,"I",0,"","sal_data",0
"trans_wh_id","SALClientMnt","LES","LES",0,"list warehouses where wh_id = '&trans_wh_id'",1,"I",0,"","sal_data",0
"trans_wh_id","whmnt","LES","LES",0,"list warehouses where wh_id='&trans_wh_id'",1,"I",0,"","mcs_data",0
"trknum","LES","apptmnt","LES",0,"if('&trknum' != '' and '&wh_id' != ''){list master receipts for lookup where trknum='&trknum'  and wh_id = '&wh_id'  catch(-1403) | if (@? = -1403){ set return status where status = 10238}} | [select trlr.trlr_num trlrnum_asc from rcvtrk left outer join trlr on rcvtrk.trlr_id = trlr.trlr_id where trknum = '&trknum' and wh_id = nvl('&wh_id', wh_id)] catch(-1403)| if(@? =0){if('&trlr_num' != '' and @trlrnum_asc != '' and @trlrnum_asc != '&trlr_num') {set return status where status = 11546}}",1,"A",0,"","dcs_data",0
"trknum","LES","ASCTMSTRCPT","LES",0,"validate master receipt where trknum = '&trknum' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"trknum","LES","CLOSE_RCV_TRLR","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trknum","LES","hldmstmnt","LES",0,"[select trknum from rcvtrk where trknum = '&trknum' and wh_id = nvl('&wh_id', wh_id)] catch (-1403) | if (@? = -1403) { set return status where status = '10238' }",0,"I",0,"","dcs_data",0
"trknum","LES","LES","LES",0,"validate truck where trknum = '&trknum' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"trknum","LES","MOVE_MSTR_RCPT","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trknum","LES","mstrcptmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"trknum","LES","rcvtrkopr","LES",0,"NONE",0,"I",0,"","dcs_data",0
"trknum","LES","RECEIVE_ASSET","LES",0,"validate truck where trknum = '@RECEIVE_ASSET.trknum' and wh_id = '@global.wh_id'",1,"I",0,"","dcs_data",0
"trknum","LES","REOPEN_TRUCK","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trknum","LES","trlrmgtopr","LES",0,"validate truck where trknum = '&trknum' and wh_id = '&wh_id'",0,"I",0,"","dcs_data",0
"trknum","LES","UNDIR_INBOUND_QUALITY","LES",0,"if ('&trknum' != '') {validate truck where trknum = '@trknum' and usr_id = '@global.usr_id' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"trknum","LES","UNDIR_REVERSE_ASSET","LES",0,"validate truck where trknum = '@trknum' and wh_id = '@global.wh_id' and usr_id = '@global.usr_id'",1,"I",0,"","mtf_dcs_data",0
"trknum","LES","UNLOAD_MASTER_RECEIPT","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trknum","mstrcptmnt","mstrcptcopy","LES",0,"NONE",0,"I",0,"","dcs_data",0
"trknum","rcvtrkopr","mstrcptcopy","LES",0,"NONE",0,"I",0,"","dcs_data",0
"trknum","yrdmgtopr","mstrcptcopy","LES",0,"NONE",0,"I",0,"","dcs_data",0
"trlr_cod","LES","apptmnt","LES",0,"if ('&trlr_cod' != ''){if('&stoloc' != ''){list dock doors where trlr_cod = '&trlr_cod' and stoloc = '&stoloc' and wh_id = '&wh_id' catch(-1403)} else if ('&slot_id' != ''){list dock doors where trlr_cod = '&trlr_cod' and slot_id = '&slot_id' and wh_id = '&wh_id' catch(-1403)}} else {if('&stoloc' != ''){list dock doors where stoloc = '&stoloc' and wh_id ='&wh_id' catch(-1403)} else if ('&slot_id' != ''){list dock doors where slot_id = '&slot_id' and wh_id ='&wh_id' catch(-1403)}} | if (@? = -1403){set return status where status = 10509}",1,"I",0,"","dcs_data",0
"trlr_num","LES","apptmnt","LES",0,"NONE",0,"I",0,"","dcs_data",0
"trlr_num","LES","carmovemnt","LES",0,"if ('&carcod' != '') { list open trailers where trlr_num = '&trlr_num' and carcod = '&carcod' } else { list open trailers where trlr_num = '&trlr_num'}",0,"A",0,"","dcs_data",0
"trlr_num","LES","chgtrlr","LES",0,"NONE",0,"I",0,"","dcs_data",0
"trlr_num","LES","CLOSE_RCV_TRLR","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trlr_num","LES","inbqltmnt","LES",0,"if ('&trknum' != '') {list master receipts for master receipt maintenance where trknum = '&trknum' and trlr_num = '&trlr_num' and wh_id = '&wh_id' } else {list master receipts for master receipt maintenance where trlr_num = '&trlr_num' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"trlr_num","LES","LES","LES",0,"if ('&carcod' != '') { list trailers where trlr_num = '&trlr_num' and carcod = '&carcod' } else { list trailers where trlr_num = '&trlr_num' }",1,"I",0,"","dcs_data",0
"trlr_num","LES","mstrcptmnt","LES",0,"NONE",1,"I",0,"","dcs_data",0
"trlr_num","LES","RECEIVE_ASSET","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trlr_num","LES","REOPEN_TRLR","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trlr_num","LES","REOPEN_TRUCK","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trlr_num","LES","rtetrlrmnt","LES",0,"list open trailers where trlr_num = '&trlr_num'",1,"A",0,"","dcs_data",0
"trlr_num","LES","shpAssignStop","LES",0,"NONE",1,"I",0,"","dcs_data",0
"trlr_num","LES","trlrmgtopr","LES",0,"NONE",1,"I",0,"","dcs_data",0
"trlr_num","LES","UNDIR_DISPATCH_TRAILER","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trlr_num","LES","UNDIR_INBOUND_QUALITY","LES",0,"NONE",0,"I",0,"","mtf_dcs_data",0
"trlr_num","LES","UNDIR_PALLET_POSITION","LES",0,"validate pallet position where wh_id = '@global.wh_id' and trlr_num = '&trlr_num' and carcod = '&carcod'",1,"I",1,"trlr_id=data","dcs_data",0
"unexp_ret_loc","LES","LES","LES",0,"if ('&unexp_ret_loc' != '' and '&wh_id' != '') {validate storage location where stoloc = '&unexp_ret_loc' and wh_id = '&wh_id'} else if ('&unexp_ret_loc' != '' and @@wh_id != '') {validate storage location where stoloc = '@unexp_ret_loc' and wh_id =@@wh_id}",1,"I",0,"","dcs_data",0
"unthgt","LES","LES","LES",0,"validate number where colnam="unthgt" and compare = 'GT' and value = &unthgt and limit = 0",1,"I",0,"","sal_data",0
"untlen","LES","LES","LES",0,"validate number where colnam="untlen" and compare = 'GT' and value = &untlen and limit = 0",1,"I",0,"","sal_data",0
"untqty","dcsrdt","UNDIR_UNPICK","LES",0,"validate quantity for unpick where wh_id = '@global.wh_id' and invtid = '&invtid' and untqty = &untqty",1,"I",0,"","mtf_dcs_data",0
"untqty","dcsrdt","USR_IDENTIFY_LOAD_ADJ_DTL","LES",10,"validate usr number where compare='GTE' and intflg=1 and limit='0' and value='&untqty'; validate usr number where compare='LTE' and intflg=1 and limit='1000000' and value='&untqty'",1,"I",0,"","usr_data",0
"untwid","LES","LES","LES",0,"validate number where colnam="untwid" and compare = 'GT' and value = &untwid and limit = 0",1,"I",0,"","sal_data",0
"uomcod","LES","pckarepreflst","LES",0,"list area uoms where arecod = '&arecod' and wh_id = '&wh_id' and pckflg = 1",1,"I",0,"","dcs_data",0
"uomcod","LES","PICKUP_A","LES",0,"if ('@PICKUP_A.dspprt' != 'Mixed Items') {validate uom for pick where prtnum = '@PICKUP_A.dspprt' and prt_client_id = '@PICKUP_A.dspprtcli' and wh_id = '@global.wh_id' and ftpcod = '@PICKUP_A.dspftp' and uomcod = '@PICKUP_A.uomcod' and stoloc = '@PICKUP_A.dsploc' and wrkref = '@PICKUP_A.wrkref'}",1,"A",0,"","dcs_data",0
"uomcod","LES","PICKUP_B","LES",0,"validate uom for pick where prtnum = '@PICKUP_A.dspprt' and prt_client_id = '@PICKUP_A.dspprtcli' and wh_id = '@global.wh_id' and ftpcod = '@PICKUP_A.dspftp' and uomcod = '@PICKUP_B.uomcod' and stoloc = '@PICKUP_A.dsploc' and wrkref = '@PICKUP_A.wrkref'",1,"A",0,"","dcs_data",0
"uomqty","LES","identify","LES",0,"NONE",0,"I",0,"","dcs_data",0
"uomqty","LES","LES","LES",0,"validate number where colnam="uomqty" and intflg=1 and compare = 'GT' and value = &uomqty and limit = 0",1,"I",0,"","sal_data",0
"uomqty","LES","rcvwoordopr","LES",0,"NONE",0,"I",0,"","dcs_data",0
"usr_id","LES","carmovemnt","LES",0,"list trailer users for gui where wh_id = '&wh_id' and usr_id = '&usr_id' >> res | if (rowCount(@res) = 0) {set return status where status = 11021}",1,"A",0,"","dcs_data",0
"usr_id","LES","TOOLS_SEND_MSG","LES",0,"validate rf users devices and roles for im where wh_id = '@global.wh_id' and  lst_usr_id = '&usr_id'",1,"I",0,"","mtf_dcs_data",0
"validate_cnt_id_len","LES","LES","LES",0,"validate number where colnam="validate_cnt_id_len" and intflg = 1 and compare = "GTE" and value = &validate_cnt_id_len and limit = 0",1,"I",0,"","dcs_data",0
"vfyloc","LES","DIR_COUNT","LES",0,"validate rf translated location where inpval = '&vfyloc' and dsploc = '&stoloc' and wh_id = '@global.wh_id';validate rf translated backfill location where stoloc = '&vfyloc' and dsploc = '&stoloc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"vnd_ib_issue","LES","UNDIR_INBOUND_QUALITY","LES",0,"if ('&vnd_ib_issue' != '') {validate vendor inbound issue where vnd_ib_issue = '&vnd_ib_issue'}",1,"I",0,"","mtf_dcs_data",0
"voc_term_id","LES","LES","LES",0,"validate voice terminal id where devcod = '&devcod' and voc_term_id = '&voc_term_id' and wh_id = '&wh_id'",1,"I",0,"","dcs_data",0
"wh_id","LES","LES","LES",0,"validate warehouse where wh_id = '&wh_id'",1,"I",0,"","sal_data",0
"wh_id","LES","whcopy","LES",0,"NONE",0,"I",0,"","mcs_data",0
"wh_id","prtmstdfltmnt","LES","LES",0,"NONE",0,"I",0,"","sal_data",0
"wh_id","RPWEB","ASSETMAPMNT","LES",0,"NONE",0,"I",0,"","dcsweb_data",0
"wh_id","RPWEB","rp|login_prompt","LES",0,"NONE",0,"I",0,"","sal_data",0
"wh_id","RPWEB","SERASSETFEATMNT","LES",0,"NONE",0,"I",0,"","dcsweb_data",0
"wh_id","RPWEB","WHASSETCATMNT","LES",0,"NONE",0,"I",0,"","dcsweb_data",0
"wh_id","waveopr","LES","LES",0,"validate warehouse where wh_id = '&wh_id'",1,"A",0,"","dcs_data",0
"wh_id","whmnt","LES","LES",0,"NONE",0,"I",0,"","mcs_data",0
"wid","LES","LES","LES",0,"if (to_number('&wid') = 0) { set return status where status = 11436 }",1,"I",0,"","sal_data",0
"win_cli_lcid","LES","LES","LES",0,"validate number where colnam="win_cli_lcid" and intflg = 1 and compare = "GTE" and value = &win_cli_lcid and limit = 0",1,"I",0,"","dcs_data",0
"win_srv_lcid","LES","LES","LES",0,"validate number where colnam="win_srv_lcid" and intflg=1 and compare = "GTE" and value = &win_srv_lcid and limit = 0",1,"I",0,"","dcs_data",0
"wkonum","LES","hldmstmnt","LES",0,"[select wkonum from wkohdr where wkonum = '&wkonum']",0,"I",0,"","dcs_data",0
"wrkare","LES","LES","LES",0,"if ('&wrkare' != '') {list work areas where wrkare = '&wrkare' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"wrkzon","LES","DIR_WORK_ASSIGNMENT_FILTERS","LES",0,"NONE",0,"A",0,"","dcs_data",0
"wrkzon","LES","LES","LES",0,"if ('&wrkzon' != '') {list work zones where wrkzon = '&wrkzon' and wh_id = '&wh_id'}",1,"I",0,"","dcs_data",0
"wrkzon","LES","prdlinmnt","LES",0,"if ('&wrkzon' != '') {list work zones where wrkzon = '&wrkzon' and wh_id = '&wh_id'}",1,"A",0,"","dcs_data",0
"wrkzon","LES","WMD-ZONMSTMNT","LES",0,"NONE",0,"I",0,"","dcs_data",0
"yard_loc","LES","shpCloseTrailer","LES",0,"if ('&yard_loc' != '') { list shipment yard locations where stoloc = '&yard_loc' and wh_id = nvl('&wh_id', @@wh_id) }",1,"A",0,"","dcs_data",0
"yard_loc","LES","UNDIR_CLOSE_TRLR","LES",0,"validate dock and carrier move for close shipping trailer where yard_loc = '&yard_loc' and wh_id = '@global.wh_id'",1,"I",0,"trlr_num=trlr_num","mtf_dcs_data",0
"yard_loc","LES","UNDIR_COMPLETE_STOP","LES",0,"validate rf translated location where inpval = '&yard_loc' and wh_id = '@global.wh_id'",1,"I",0,"","mtf_dcs_data",0
"yard_loc","LES","UNDIR_LOAD_LTL","LES",0,"if ('&yard_loc' != '') { validate rf translated location where inpval = '&yard_loc' and wh_id = '@global.wh_id' }",1,"I",0,"","mtf_dcs_data",0
"yard_loc","LES","UNDIR_LOAD_TRAILER","LES",0,"if ('&yard_loc' != '') { validate rf translated location where inpval = '&yard_loc' and wh_id = '@global.wh_id'}",1,"I",0,"","mtf_dcs_data",0
"yard_loc","LES","UNDIR_PALLET_POSITION","LES",0,"validate pallet position where wh_id = '@global.wh_id' and yard_loc = '&yard_loc'",1,"I",1,"trlr_id=data","dcs_data",0
