eo_id,eo_ver,eo_seg_id,eo_seg_descr,parent_eo_id,parent_eo_ver,parent_eo_seg_id,blk_alg_id,blk_alg_eval_cd,retr_mthd_id,eo_seg_ordr,u_version,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
"MOVE_EXPORT_TO_TM","2012.2","CAR_MOVE_NOTE_SEG","TM Carrier Move Note Actuals Segment","MOVE_EXPORT_TO_TM","2012.2","CAR_MOVE_SEG","","","CAR_MOVE_NOTE_SEG_RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MOVE_EXPORT_TO_TM","2012.2","CAR_MOVE_SEG","TM Carrier Move Actuals Segment","","","","","","CAR_MOVE_SEG_RM",0,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MOVE_EXPORT_TO_TM","2012.2","SHIPMENT_LINE_SEG","TM Shipment Line Actuals Segment","MOVE_EXPORT_TO_TM","2012.2","SHIPMENT_SEG","","","SHIPMENT_LINE_SEG_RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MOVE_EXPORT_TO_TM","2012.2","SHIPMENT_SEG","TM Shipment Actuals Segment","MOVE_EXPORT_TO_TM","2012.2","STOP_SEG","","","SHIPMENT_SEG_RM",1,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MOVE_EXPORT_TO_TM","2012.2","STOP_SEG","TM Stop Actuals Segment","MOVE_EXPORT_TO_TM","2012.2","CAR_MOVE_SEG","","","STOP_SEG_RM",3,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MOVE_EXPORT_TO_TM","2012.2","TRLR_SEG","TM Trailer Actuals Segment","MOVE_EXPORT_TO_TM","2012.2","CAR_MOVE_SEG","","","TRLR_SEG_RM",2,2,"20210202172939","20210202173019","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","CAR_MOVE_NOTE_SEG","Move Import From TM - Carrier Move Note EO Segment","MOVE_IMPORT_FROM_TM","2012.2","CAR_MOVE_SEG","","","TM_MOVE_CAR_NOTE_SEG_RM",10,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","CAR_MOVE_SEG","Move Import From TM - Carrier Move EO Segment","MOVE_IMPORT_FROM_TM","2012.2","MOVE_PLAN_SEG","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","MOVE_PLAN_SEG","Move Import From TM - Move Plan Segment","","","","","","TM_MOVE_MOVE_PLAN_SEG_RM",10,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","SHIP_CTN_SEG","Case Information for a Shipment Line.","MOVE_IMPORT_FROM_TM","2012.2","SHIP_SEG","","","TM_MOVE_SHIP_CTN_SEG_RM",40,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","SHIP_LINE_SEG","Move Import From TM - Shipment Line EO Segment","MOVE_IMPORT_FROM_TM","2012.2","SHIP_SEG","","","TM_MOVE_SHIP_LINE_SEG_RM",20,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","SHIP_ORD_SEG","Shipment Order Segment","MOVE_IMPORT_FROM_TM","2012.2","SHIP_SEG","","","TM_MOVE_SHIP_ORD_SEG_RM",10,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","SHIP_PAL_SEG","Pallet identification information for a shipment line","MOVE_IMPORT_FROM_TM","2012.2","SHIP_SEG","","","TM_MOVE_SHIP_PAL_SEG_RM",30,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","SHIP_SEG","Move Import From TM - Shipment EO Segment","MOVE_IMPORT_FROM_TM","2012.2","STOP_SEG","","","TM_MOVE_SHIP_SEG_RM",10,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","STOP_SEG","Move Import From TM - Stop EO Segment","MOVE_IMPORT_FROM_TM","2012.2","CAR_MOVE_SEG","","","TM_MOVE_STOP_SEG_RM",30,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_IMPORT_FROM_TM","2012.2","TRLR_SEG","Move Import From TM - Trailer EO Segment","MOVE_IMPORT_FROM_TM","2012.2","CAR_MOVE_SEG","","","TM_MOVE_TRLR_SEG_RM",20,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_STATUS_TO_TM","2009.2","CAR_MOVE_SEG","Carrier Move Status","","","","","","MOVE_STATUS_TO_TM_RM",0,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVE_UNPLAN_IMPORT_FROM_TM","2009.2","CAR_MOVE_SEG","Carrier Move","","","","","","SL_DUMMY_RM",0,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVEMENT_CONFIRM","V2013.2","CTRL_SEG","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172939","20210202173020","SLIMP_I","SLIMP_I"
"MOVEMENT_CONFIRM","V2013.2","MOVE_CONF","This segment contains all fields from the move confirm IIFD. All child segments use fields from this segment in their retrieve methods algorithms.","MOVEMENT_CONFIRM","V2013.2","CTRL_SEG","","","MOVE_CONF_RM",10,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"MOVEMENT_CONFIRM","V2013.2","MOVE_CONF_ACTCOD","Overrides the activity code if the location was overrode - actcod = LOCOVRRID","MOVEMENT_CONFIRM","V2013.2","MOVE_CONF","","B","MOVE_CONF_ACTCOD_RM",200,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"MOVEMENT_CONFIRM","V2013.2","MOVE_CONF_DSTLOC","This segment exist to handle calling the core component of move confirms - move inventory. If move inventory is called in a different location, then override location will not be handled correctly.","MOVEMENT_CONFIRM","V2013.2","MOVE_CONF_ACTCOD","","","MOVE_CONF_DSTLOC_RM",10,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"MOVEMENT_CONFIRM","V2013.2","MOVE_CONF_LOAD_ATTR","This segment handles all the needed fields to update services from WCS.","MOVEMENT_CONFIRM","V2013.2","MOVE_CONF","","B","MOVE_CONF_SERVICES_RM",200,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"MOVEMENT_CONFIRM","V2013.2","MOVE_CONF_OVRLOC","This segment handles all fields that are needed for correctly overriding location. Note, the parent segment, PNDLOC may not be created, in that case, there is no need to process the override location.","MOVEMENT_CONFIRM","V2013.2","MOVE_CONF_ACTCOD","","","MOVE_CONF_OVRLOC_RM",10,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"MOVEMENT_ERROR","V2013.2","DUMMY","Dummy","","","","","","CTRL_SEG_RM",0,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"MOVEMENT_ERROR","V2013.2","MOVE_ERR_SEG","Movement Error","MOVEMENT_ERROR","V2013.2","DUMMY","","","MOVE_ERR_RM",10,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"MOVEMENT_REQUEST","V2013.2","MOVE_REQ_SEG","Movement Request","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"ORD_LINE_CHANGE","9.1","ORD_LINE_ALLOC_RULE_DTL_SEG","Maintain Allocation Rules Detail for order line records","ORD_LINE_CHANGE","9.1","ORD_LINE_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_OUTBOUND_RM",1,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"ORD_LINE_CHANGE","9.1","ORD_LINE_ALLOC_RULE_HDR_SEG","Maintain Allocation Rules Header for order line","ORD_LINE_CHANGE","9.1","ORD_LINE_CHANGE","","","ALLOC_RULE_HDR_OUTBOUND_RM",11,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"ORD_LINE_CHANGE","9.1","ORD_LINE_CHANGE","ORD LINE CHANGE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"ORD_LINE_CREATE","9.1","ORD_LINE_ALLOC_RULE_DTL_SEG","Maintain Allocation Rules Detail for order line records","ORD_LINE_CREATE","9.1","ORD_LINE_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_OUTBOUND_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORD_LINE_CREATE","9.1","ORD_LINE_ALLOC_RULE_HDR_SEG","Maintain Allocation Rules Header for order line","ORD_LINE_CREATE","9.1","ORD_LINE_CREATE","","","ALLOC_RULE_HDR_OUTBOUND_RM",11,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORD_LINE_CREATE","9.1","ORD_LINE_CREATE","ORD LINE CREATE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173021","SLIMP_I","SLIMP_I"
"ORD_LINE_DELETE","9.1","ORD_LINE_DELETE","ORD LINE DELETE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORD_LINE_OUB","9.1","ORD_LINE_ALLOC_RULE_DTL_SEG","Maintain Allocation Rules Detail for order line records","ORD_LINE_OUB","9.1","ORD_LINE_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_OUTBOUND_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORD_LINE_OUB","9.1","ORD_LINE_ALLOC_RULE_HDR_SEG","Maintain Allocation Rules Header for order line","ORD_LINE_OUB","9.1","ORD_LINE_SEG","","","ALLOC_RULE_HDR_OUTBOUND_RM",0,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORD_LINE_OUB","9.1","ORD_LINE_SEG","Order Line Upload EO Segment","","","","","","SL_DUMMY_RM",0,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_CHANGE","9.1","ORDER_CHANGE","Order","","","","","","DCS_DUMMY_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_CREATE","9.1","ORDER_CREATE","Lens Order Create","","","","","","DCS_DUMMY_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_DELETE","9.1","ORDER_DELETE","Lens Order Delete","","","","","","DCS_DUMMY_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_DELETE_TO_CANONICAL","2020.1.0","ORDER_DELETE_SEG","Order delete segment","","","","","","GS1_DUMMY_RM",0,1,"20210202173535","","SLIMP_I",""
"ORDER_EXPORT_TO_TM","2012.2","ORDER_LINE_NOTE_SEG","Order Line Note","ORDER_EXPORT_TO_TM","2012.2","ORDER_LINES_SEG","","","LIST_TMS_ORDER_LINE_NOTES_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_EXPORT_TO_TM","2012.2","ORDER_LINE_SERV_SEG","Oreder line carrier service segemnt","ORDER_EXPORT_TO_TM","2012.2","ORDER_LINES_SEG","","","LIST_TMS_ORDER_LINE_SERVICES",2,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_EXPORT_TO_TM","2012.2","ORDER_LINE_SERV_VAL_SEG","Oreder line carrier service value segemnt","ORDER_EXPORT_TO_TM","2012.2","ORDER_LINE_SERV_SEG","","","LIST_TMS_ORDER_LINE_SERVPRM_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_EXPORT_TO_TM","2012.2","ORDER_LINES_SEG","Order Line","ORDER_EXPORT_TO_TM","2012.2","ORDER_SEG","","","LIST_TMS_ORDER_LINES_RM",2,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_EXPORT_TO_TM","2012.2","ORDER_NOTE_SEG","Order Note","ORDER_EXPORT_TO_TM","2012.2","ORDER_SEG","","","LIST_TMS_ORDER_NOTES_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_EXPORT_TO_TM","2012.2","ORDER_SEG","Order","","","","","","LIST_TMS_ORDER_HEADS_RM",0,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_EXPORT_TO_TM","2012.2","ORDER_SERV_COND_SEG","Order Service Condition","ORDER_EXPORT_TO_TM","2012.2","ORDER_SEG","","","LIST_TMS_ORDER_SERV_COND_RM",3,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173022","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_ALLOC_RULE_DTL_SEG","Order Line Allocation Rule Detail.","ORDER_LINE_TRAN","9.1","ORDER_LINE_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_INB_RM",0,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_ALLOC_RULE_HDR_SEG","Order Line Allocation Rule.","ORDER_LINE_TRAN","9.1","ORDER_LINE_SEG","","","ALLOC_RULE_HDR_INB_RM",2,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_CAR_SERV_SEG","Order Line Carrier Service Options","ORDER_LINE_TRAN","9.1","ORDER_LINE_SEG","","","ORDER_LINE_CAR_SERV_RM",2,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_CAR_SERV_VAL_SEG","Order Line Carrier Service Option Parameters","ORDER_LINE_TRAN","9.1","ORDER_LINE_CAR_SERV_SEG","","","ORDER_LINE_CAR_SERV_VAL_RM",1,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_DEF_SERV_SEG","Order Line","ORDER_LINE_TRAN","9.1","ORDER_LINE_SEG","","","ORDER_LINE_DEF_SERV_RM",1,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_NOTE_SEG","Order Line Note","ORDER_LINE_TRAN","9.1","ORDER_LINE_SEG","","","ORDER_LINE_NOTE_INB_RM",4,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_SEG","Order Line","ORDER_LINE_TRAN","9.1","DUMMY_SEG","","","ORDER_LINE_INB_RM",1,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_LINE_TRAN","9.1","ORDER_LINE_SERV_COND_SEG","Order Line Service Condition","ORDER_LINE_TRAN","9.1","ORDER_LINE_SEG","","","ORDER_LINE_SERV_COND_RM",5,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_OUB","2012.1","ORDER_SEG","Lens Order Outbound Transaction","","","","","","DCS_DUMMY_RM",1,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","BT_CUSTOMER","Maintain Bill To Customer Address","ORDER_TRAN","2017.1","DUMMY_SEG","CHECK_TRNTYP_FOR_DELETE","B","BT CUSTOMER ADDRESS RM",2,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_DEF_SERV_SEG","Order Default Service","ORDER_TRAN","2017.1","ORDER_SEG","BLOCK_SEG_FOR_RPS","B","ORDER_DEF_SERV_RM",4,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_ALLOC_RULE_DTL_SEG","Order Line Allocation Rule Detail.","ORDER_TRAN","2017.1","ORDER_LINE_ALLOC_RULE_HDR_SEG","","","ALLOC_RULE_DTL_INB_RM",0,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_ALLOC_RULE_HDR_SEG","Order Line Allocation Rule Header.","ORDER_TRAN","2017.1","ORDER_LINE_SEG","","","ALLOC_RULE_HDR_INB_RM",5,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_CAR_SERV_SEG","Order Line Carrier Service Options","ORDER_TRAN","2017.1","ORDER_LINE_SEG","BLOCK_SEG_FOR_RPS","B","ORDER_CAR_SERV_RM",3,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_CAR_SERV_VAL_SEG","Order Line Carrier Service Option Parameters","ORDER_TRAN","2017.1","ORDER_LINE_CAR_SERV_SEG","BLOCK_SEG_FOR_RPS","B","ORDER_CAR_SERV_VAL_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_DEF_SERV_SEG","Order Line Default Service","ORDER_TRAN","2017.1","ORDER_LINE_SEG","BLOCK_SEG_FOR_RPS","B","ORDER_INB_LINE_DEF_SERV_RM",2,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_NOTE_SEG","Order Line Note","ORDER_TRAN","2017.1","ORDER_LINE_SEG","BLOCK_SEG_FOR_RPS","B","ORDER_LINE_NOTE_INB_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_SEG","Order Line","ORDER_TRAN","2017.1","ORDER_SEG","","","ORDER_LINE_INB_RM",3,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_LINE_SERV_COND_SEG","Order Line Service Condition","ORDER_TRAN","2017.1","ORDER_LINE_SEG","","","ORDER_LINE_SERV_COND_RM",6,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_NOTE_SEG","Order Note","ORDER_TRAN","2017.1","ORDER_SEG","","","ORDER_NOTE_INB_RM",1,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_SEG","Order","ORDER_TRAN","2017.1","DUMMY_SEG","","","ORDER_INB_RM",3,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ORDER_SERV_COND_SEG","Order Serviice Condition","ORDER_TRAN","2017.1","ORDER_SEG","","","ORDER_SERV_COND_RM",5,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","RT_CUSTOMER","Maintain Route To Customer Address","ORDER_TRAN","2017.1","DUMMY_SEG","CHECK_TRNTYP_FOR_DELETE","B","RT CUSTOMER ADDRESS RM",1,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_TRAN","2017.1","ST_CUSTOMER","Maintain Ship To Customer Address","ORDER_TRAN","2017.1","DUMMY_SEG","CHECK_TRNTYP_FOR_DELETE","B","ST CUSTOMER ADDRESS RM",0,2,"20210202172939","20210202173023","SLIMP_I","SLIMP_I"
"ORDER_UPDATE_TO_CANONICAL","2020.1.0","ORDER_UPDATE_DTL","Order Line Details Segment","ORDER_UPDATE_TO_CANONICAL","2020.1.0","ORDER_UPDATE_HDR","","","GS1_ORD_UPD_DTL_RM",1,1,"20210202173526","","SLIMP_I",""
"ORDER_UPDATE_TO_CANONICAL","2020.1.0","ORDER_UPDATE_HDR","Order Header Segment Details","","","","","","GS1_ORD_UPD_HDR_RM",0,1,"20210202173526","","SLIMP_I",""
"PART_HIERARCHY_TRAN","9.1","DUMMY-SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_HIERARCHY_TRAN","9.1","PART_HIERARCHY_SEG","Item hierarchy","PART_HIERARCHY_TRAN","9.1","DUMMY-SEG","","","PART_HIERARCHY_INB_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_LOT","9.0","CTRL-SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_LOT","9.0","PART-LOT-SEG","Item Lot","PART_LOT","9.0","CTRL-SEG","","","PART_LOT_INB_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_OUB","9.0","PART_ALT_PRTNUM_OUB_SEG","This segment allows the user to upload to host any alternate item types and identifiers fro the created parts.","PART_OUB","9.0","PART_OUB_SEG","","","ALT_PRTNUM_RM",2,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_OUB","9.0","PART_DESC_OUB_SEG","Item Description Upload EO Segment","PART_OUB","9.0","PART_OUB_SEG","","","PART_DESC_OUB_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_OUB","9.0","PART_OUB_SEG","Item Upload EO Segment","","","","","","PART_OUB_RM",0,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_OUB","9.0","PARTFOOT_DTL_OUB_SEG","Item Footprint Detail EO Segment","PART_OUB","9.0","PARTFOOT_OUB_SEG","","","PARTFOOT_DTL_RM",4,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_OUB","9.0","PARTFOOT_OUB_SEG","Item Footprint EO Segment","PART_OUB","9.0","PART_OUB_SEG","","","DEFAULT_PARTFOOT_RM",3,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_STYLE_TRAN","9.1","DUMMY_SEG","DUMMY SEGMENT","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173024","SLIMP_I","SLIMP_I"
"PART_STYLE_TRAN","9.1","PART_COLOR_SEG","PART_COLOR_SEG","PART_STYLE_TRAN","9.1","PART_STYLE_ATTR_SEG","","","PART_COLOR_RM",2,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_STYLE_TRAN","9.1","PART_FIT_SEG","PART_FIT_SEG","PART_STYLE_TRAN","9.1","PART_STYLE_ATTR_SEG","","","PART_FIT_RM",4,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_STYLE_TRAN","9.1","PART_SIZE_SEG","PART_SIZE_SEG","PART_STYLE_TRAN","9.1","PART_STYLE_ATTR_SEG","","","PART_SIZE_RM",3,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_STYLE_TRAN","9.1","PART_STYLE_ATTR_SEG","PART_STYLE_ATTR_SEG","PART_STYLE_TRAN","9.1","DUMMY_SEG","","","PART_STYLE_ATTR_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_STYLE_TRAN","9.1","PART_STYLE_SEG","PART_STYLE_SEG","PART_STYLE_TRAN","9.1","PART_STYLE_ATTR_SEG","","","PART_STYLE_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","PART_ALT_PRTNUM","Item Alternate Item Number","PART_TRAN","2019.1","PART_SEG","","","MNT-PART_ALT_PRTNUM",40,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","PART_DESCRIPTION","Description Information","PART_TRAN","2019.1","PART_SEG","","","MNT-PART DESCRIPTION",10,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","PART_FOOTPRINT","Item Footprint","PART_TRAN","2019.1","PART_SEG","","","PART_FOOTPRINT_RM",50,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","PART_FOOTPRINT_DTL","Item Footprint Detail","PART_TRAN","2019.1","PART_FOOTPRINT","","","PART_FOOTPRINT_DTL_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","PART_SEG"," Item","PART_TRAN","2019.1","DUMMY_SEG","","","PART_INB_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","REPACK_CLASS","Repack Class","PART_TRAN","2019.1","PART_SEG","","","MNT-PART_REPACK_CLASS",10,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PART_TRAN","2019.1","SER_NUM_TYP","Serial Number Type","PART_TRAN","2019.1","PART_SEG","","","MNT-PART SER_NUM_TYP",30,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PARTFOOT_OUB","2011.2","PARTFOOT_DTL_SEG","Item Footprint Detail EO Segment","PARTFOOT_OUB","2011.2","PARTFOOT_SEG","","","PARTFOOT_DTL_RM",2,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PARTFOOT_OUB","2011.2","PARTFOOT_SEG","Item Footprint EO Segment","","","","","","PARTFOOT_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PARTFOOT_TRAN","2012.1","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PARTFOOT_TRAN","2012.1","PARTFOOT_DTL_SEG","Item Footprint Detail","PARTFOOT_TRAN","2012.1","PARTFOOT_SEG","","","PART_FOOTPRINT_DTL_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PARTFOOT_TRAN","2012.1","PARTFOOT_SEG","Item Footprint","PARTFOOT_TRAN","2012.1","DUMMY_SEG","","","PART_FOOTPRINT_RM",1,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PICK_CANCEL","V2013.2","DUMMY","DUMMY - user to create single control segment","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173025","SLIMP_I","SLIMP_I"
"PICK_CONFIRM","V2013.2","CTRL_SEG","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_CONFIRM","V2013.2","PICK_CONF_DSTLOC","Determine dstloc from the pick confirmation.","PICK_CONFIRM","V2013.2","PICK_CONF_SEG","","","PICK_CONF_DTSLOC_RM",10,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_CONFIRM","V2013.2","PICK_CONF_SEG","Pick confirm segment","PICK_CONFIRM","V2013.2","CTRL_SEG","","","PICK_CONF_RM",10,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_ERROR","V2013.2","CTRL_SEG","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_ERROR","V2013.2","PICK_CANCEL","Determines if this is a pick cancel or confirmation of a pick cancel.","PICK_ERROR","V2013.2","PICK_ERR_SEG","","","PICK_CANCEL_RM",10,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_ERROR","V2013.2","PICK_ERR_SEG","This segment contains all fields from the pick error IIFD. All child segments use fields from this segment in their retrieve methods algorithms.","PICK_ERROR","V2013.2","CTRL_SEG","","","PICK_ERR_RM",10,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_EXCLUSION","2009.2","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
