adr_id,client_id,host_ext_id,adrnam,adrtyp,adrln1,adrln2,adrln3,adrcty,adrstc,adrpsz,ctry_name,rgncod,phnnum,faxnum,attn_name,attn_tel,cont_name,cont_tel,cont_title,rsaflg,temp_flg,po_box_flg,last_name,first_name,honorific,usr_dsp,adr_district,web_adr,email_adr,pagnum,locale_id,pool_flg,pool_rate_serv_nam,ship_phnnum,ship_faxnum,ship_web_adr,ship_email_adr,ship_cont_name,ship_cont_title,ship_cont_tel,ship_attn_name,ship_attn_phnnum,tim_zon_cd,rqst_state_cod,grp_nam,latitude,longitude,gln,cstms_site_typ,cstms_tx_site,uc_adrtyp
"CST_8713783202210","RFH","8713783202210","8713783202210","CST","Enserweg 3 A","","","ENS","","8307 PJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202210","","","1"
"CST_8713783202227","RFH","8713783202227","8713783202227","CST","Rietdijk 1 B","","","BREDA","","4824 ZB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202227","","","1"
"CST_8713783202234","RFH","8713783202234","8713783202234","CST","Weteringweg 21","","","LUTTELGEEST","","8315 RL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202234","","","6"
"CST_8713783202289","RFH","8713783202289","8713783202289","CST","Wollebrandlaan 3","","","HONSELERSDIJK","","2675 KX","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202289","","","6"
"CST_8713783202296","RFH","8713783202296","8713783202296","CST","Aalsmeerderdijk 438","","","AALSMEERDERBRUG","","1436 BL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202296","","","1"
"CST_8713783202302","RFH","8713783202302","8713783202302","CST","Molenbroeklaan 8","","","HONSELERSDIJK","","2675 LH","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202302","","","6"
"CST_8713783202326","RFH","8713783202326","8713783202326","CST","Zeestraat 35","","","S-GRAVENZANDE","","2691 KA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202326","","","6"
"CST_8713783202333","RFH","8713783202333","8713783202333","CST","Kennemerstraatweg 431","","","HEILOO","","1851 PD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202333","","","1"
"CST_8713783202364","RFH","8713783202364","8713783202364","CST","Langelandseweg 8","","","NOOTDORP","","2631 PS","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202364","","","6"
"CST_8713783202371","RFH","8713783202371","8713783202371","CST","Zijdeweg 30","","","REEUWIJK","","2811 PC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202371","","","6"
"CST_8713783202401","RFH","8713783202401","8713783202401","CST","Aalsmeerderweg 723","","","RIJSENHOUT","","1435 EK","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202401","","","6"
"CST_8713783202418","RFH","8713783202418","8713783202418","CST","van Ruyvenlaan 27","","","POELDIJK","","2685 LE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202418","","","6"
"CST_8713783202494","RFH","8713783202494","8713783202494","CST","Haantje 15","","","RIJSWIJK ZH","","2288 CV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202494","","","6"
"CST_8713783202531","RFH","8713783202531","8713783202531","CST","Rijksstraatweg 361 B","","","WASSENAAR","","2245 AB","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202531","","","1"
"CST_8713783202555","RFH","8713783202555","8713783202555","CST","Tuinbouwweg 16","","","LEIDSCHENDAM","","2266 HD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202555","","","6"
"CST_8713783202579","RFH","8713783202579","8713783202579","CST","Madeweg 42","","","MONSTER","","2681 PN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202579","","","1"
"CST_8713783202623","RFH","8713783202623","8713783202623","CST","Lookwatering 28","","","DEN HOORN ZH","","2635 CK","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202623","","","6"
"CST_8713783202647","RFH","8713783202647","8713783202647","CST","Hoofdweg 59","","","DE KWAKEL","","1424 PD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202647","","","6"
"CST_8713783202654","RFH","8713783202654","8713783202654","CST","Voorweg 74","","","HAZERSWOUDE-DORP","","2391 AG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202654","","","1"
"CST_8713783202692","RFH","8713783202692","8713783202692","CST","Klappolder 212","","","BLEISWIJK","","2665 MR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202692","","","1"
"CST_8713783202708","RFH","8713783202708","8713783202708","CST","Papelaan 11","","","MONSTER","","2681 LL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202708","","","6"
"CST_8713783202715","RFH","8713783202715","8713783202715","CST","Mastlanddreef 9","","","PRINSENBEEK","","4841 KJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202715","","","1"
"CST_8713783202739","RFH","8713783202739","8713783202739","CST","Klappolder 225","","","BLEISWIJK","","2665 MR","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202739","","","1"
"CST_8713783202777","RFH","8713783202777","8713783202777","CST","Oudedijk 11","","","MAASDIJK","","2676 NC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202777","","","1"
"CST_8713783202784","RFH","8713783202784","8713783202784","CST","van Brienenlaan 15","","","HONSELERSDIJK","","2675 BV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202784","","","6"
"CST_8713783202791","RFH","8713783202791","8713783202791","CST","Achterste Schaapsdk 1 A","","","ZUNDERT","","4882 NC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202791","","","6"
"CST_8713783202852","RFH","8713783202852","8713783202852","CST","van Rijckevorsellaan 2","","","S-GRAVENZANDE","","2691 NK","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202852","","","6"
"CST_8713783202876","RFH","8713783202876","8713783202876","CST","Noordlierweg 4 A","","","DE LIER","","2678 LV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202876","","","6"
"CST_8713783202883","RFH","8713783202883","8713783202883","CST","Ambachtsweg 26","","","PIJNACKER","","2641 KS","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202883","","","1"
"CST_8713783202913","RFH","8713783202913","8713783202913","CST","Naaldwijkseweg 257","","","S-GRAVENZANDE","","2691 PV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202913","","","1"
"CST_8713783202951","RFH","8713783202951","8713783202951","CST","Bennebroekerweg 91","","","RIJSENHOUT","","1435 CH","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783202951","","","1"
"CST_8713783203057","RFH","8713783203057","8713783203057","CST","Achthovenerweg 58","","","LEIDERDORP","","2351 AZ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203057","","","6"
"CST_8713783203064","RFH","8713783203064","8713783203064","CST","Westgaag 8 A","","","MAASLAND","","3155 DE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203064","","","6"
"CST_8713783203095","RFH","8713783203095","8713783203095","CST","Schanseind 19","","","MADE","","4921 PM","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203095","","","6"
"CST_8713783203125","RFH","8713783203125","8713783203125","CST","Anjerweg 10","","","BLEISWIJK","","2665 LN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203125","","","1"
"CST_8713783203149","RFH","8713783203149","8713783203149","CST","Zwartendijk 39 A","","","MONSTER","","2681 LP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203149","","","6"
"CST_8713783203187","RFH","8713783203187","8713783203187","CST","Bosweg 6","","","NAALDWIJK","","2671 BT","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203187","","","6"
"CST_8713783203194","RFH","8713783203194","8713783203194","CST","Mijnsherenweg 5","","","DE KWAKEL","","1424 CA","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203194","","","6"
"CST_8713783203200","RFH","8713783203200","8713783203200","CST","Schenkeldijk 8","","","MAASDIJK","","2676 LD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203200","","","6"
"CST_8713783203224","RFH","8713783203224","8713783203224","CST","De Oude Wijk 7","","","BOSKOOP","","2771 WT","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203224","","","6"
"CST_8713783203248","RFH","8713783203248","8713783203248","CST","Provincialeweg 51","","","SCHALKWIJK","","3998 JH","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203248","","","6"
"CST_8713783203293","RFH","8713783203293","8713783203293","CST","Koetsveld 8","","","BOSKOOP","","2771 AM","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203293","","","6"
"CST_8713783203309","RFH","8713783203309","8713783203309","CST","Oudedijk 12","","","MAASDIJK","","2676 NC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203309","","","6"
"CST_8713783203330","RFH","8713783203330","8713783203330","CST","Hollewatering 21","","","KWINTSHEUL","","2295 LW","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203330","","","6"
"CST_8713783203385","RFH","8713783203385","8713783203385","CST","Madeweg 47 D","","","MONSTER","","2681 PL","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203385","","","6"
"CST_8713783203422","RFH","8713783203422","8713783203422","CST","Harteveldlaan 21","","","HONSELERSDIJK","","2675 LE","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203422","","","6"
"CST_8713783203460","RFH","8713783203460","8713783203460","CST","Berkenbroek 14","","","REEUWIJK","","2811 NZ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203460","","","6"
"CST_8713783203507","RFH","8713783203507","8713783203507","CST","Perzikenlaan 6","","","S-GRAVENZANDE","","2691 JP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203507","","","6"
"CST_8713783203552","RFH","8713783203552","8713783203552","CST","Biezenstraat 28","","","WOUW","","4724 SK","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203552","","","1"
"CST_8713783203583","RFH","8713783203583","8713783203583","CST","Staelduinlaan 13","","","S-GRAVENZANDE","","2691 NN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203583","","","6"
"CST_8713783203590","RFH","8713783203590","8713783203590","CST","Boomvliet 9","","","DIRKSLAND","","3247 KG","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203590","","","6"
"CST_8713783203651","RFH","8713783203651","8713783203651","CST","Mijnsherenweg 20","","","KUDELSTAART","","1433 AS","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203651","","","1"
"CST_8713783203682","RFH","8713783203682","8713783203682","CST","Maasdijk 174","","","S-GRAVENZANDE","","2691 NX","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203682","","","6"
"CST_8713783203712","RFH","8713783203712","8713783203712","CST","Kooikamp 8 A","","","SLEEUWIJK","","4254 LJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203712","","","6"
"CST_8713783203729","RFH","8713783203729","8713783203729","CST","Burg den Hollanderweg 9","","","HAZERSWOUDE-DORP","","2391 MC","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203729","","","6"
"CST_8713783203736","RFH","8713783203736","8713783203736","CST","Gaardsebaan 11 C","","","ZUNDERT","","4881 ME","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203736","","","6"
"CST_8713783203743","RFH","8713783203743","8713783203743","CST","Middelweg 1 A","","","HAZERSWOUDE-DORP","","2391 NS","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203743","","","6"
"CST_8713783203750","RFH","8713783203750","8713783203750","CST","Smalle Heerweg 44","","","LOCHRISTI","","9080","BE","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203750","","","6"
"CST_8713783203774","RFH","8713783203774","8713783203774","CST","Perzikenlaan 9","","","S-GRAVENZANDE","","2691 JP","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203774","","","6"
"CST_8713783203781","RFH","8713783203781","8713783203781","CST","Bezworen Kerf 24","","","DE KWAKEL","","1424 RN","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203781","","","1"
"CST_8713783203835","RFH","8713783203835","8713783203835","CST","Kleine Heistraat 2 C","","","WERNHOUT","","4884 ME","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203835","","","6"
"CST_8713783203842","RFH","8713783203842","8713783203842","CST","Koetsveld 9","","","BOSKOOP","","2771 AM","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203842","","","6"
"CST_8713783203859","RFH","8713783203859","8713783203859","CST","Tienmorgen 7","","","HUISSEN","","6851 DV","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203859","","","6"
"CST_8713783203866","RFH","8713783203866","8713783203866","CST","Schroonhoek 18","","","EVERGEM","","9940","BE","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203866","","","6"
"CST_8713783203873","RFH","8713783203873","8713783203873","CST","Hoefweg 152","","","BLEISWIJK","","2665 LD","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203873","","","6"
"CST_8713783203880","RFH","8713783203880","8713783203880","CST","Kooiweg 32","","","BOSKOOP","","2771 WJ","NL","","","","","","","","",0,0,0,"","","","","","","","","DUTCH_HOLLAND",0,"","","","","","","","","","","","ACCEPTED","","","","8713783203880","","","6"
